Sim_ID,Time (ms),I_ext (pA),v (mV),u (pA)
1,4.69,300.0,-48.32026622596147,-1.633036290879125
1,4.7,300.0,-48.29690233107269,-1.6395602508230418
1,4.71,300.0,-48.27353221169999,-1.6460962719701198
1,4.72,300.0,-48.25015578867056,-1.6526443544604161
1,4.73,300.0,-48.22677298273058,-1.6592044984814678
1,4.74,300.0,-48.20338371454408,-1.6657767042683231
1,4.75,300.0,-48.17998790469189,-1.6723609721035815
1,4.76,300.0,-48.15658547367056,-1.678957302317426
1,4.7700000000000005,300.0,-48.13317634189126,-1.685565695287662
1,4.78,300.0,-48.10976042967869,-1.6921861514397523
1,4.79,300.0,-48.08633765727,-1.698818671246857
1,4.8,300.0,-48.06290794481371,-1.7054632552298714
1,4.8100000000000005,300.0,-48.03947121236857,-1.7121199039574657
1,4.82,300.0,-48.0160273799025,-1.7187886180461225
1,4.83,300.0,-47.99257636729149,-1.7254693981601807
1,4.84,300.0,-47.96911809431847,-1.7321622450118745
1,4.8500000000000005,300.0,-47.9456524806722,-1.7388671593613763
1,4.86,300.0,-47.92217944594622,-1.7455841420168363
1,4.87,300.0,-47.89869890963766,-1.7523131938344303
1,4.88,300.0,-47.87521079114618,-1.7590543157183998
1,4.89,300.0,-47.85171500977283,-1.7658075086210976
1,4.9,300.0,-47.828211484718935,-1.7725727735430337
1,4.91,300.0,-47.80470013508498,-1.779350111532918
1,4.92,300.0,-47.78118087986946,-1.786139523687711
1,4.93,300.0,-47.75765363796778,-1.7929410111526674
1,4.94,300.0,-47.73411832817111,-1.7997545751213864
1,4.95,300.0,-47.71057486916524,-1.8065802168358562
1,4.96,300.0,-47.68702317952948,-1.813417937586508
1,4.97,300.0,-47.66346317773547,-1.8202677387122623
1,4.98,300.0,-47.639894782146065,-1.8271296216005808
1,4.99,300.0,-47.61631791101418,-1.8340035876875151
1,5.0,300.0,-47.59273248248165,-1.8408896384577622
1,5.01,300.0,-47.56913841457807,-1.847787775444714
1,5.0200000000000005,300.0,-47.54553562521963,-1.8546980002305125
1,5.03,300.0,-47.52192403220797,-1.8616203144460997
1,5.04,300.0,-47.49830355322901,-1.8685547197712769
1,5.05,300.0,-47.474674105851776,-1.875501217934757
1,5.0600000000000005,300.0,-47.45103560752725,-1.8824598107142214
1,5.07,300.0,-47.42738797558719,-1.8894304999363742
1,5.08,300.0,-47.40373112724292,-1.896413287477003
1,5.09,300.0,-47.38006497958421,-1.9034081752610341
1,5.1000000000000005,300.0,-47.356389449578046,-1.9104151652625927
1,5.11,300.0,-47.33270445406747,-1.9174342595050593
1,5.12,300.0,-47.30900990977036,-1.9244654600611337
1,5.13,300.0,-47.285305733278264,-1.9315087690528927
1,5.14,300.0,-47.26159184105519,-1.9385641886518525
1,5.15,300.0,-47.237868149436416,-1.9456317210790313
1,5.16,300.0,-47.21413457462725,-1.9527113686050093
1,5.17,300.0,-47.190391032701875,-1.959803133549996
1,5.18,300.0,-47.166637439602084,-1.966907018283892
1,5.19,300.0,-47.14287371113609,-1.974023025226355
1,5.2,300.0,-47.119099762977314,-1.9811511568468632
1,5.21,300.0,-47.09531551066313,-1.9882914156647844
1,5.22,300.0,-47.071520869593655,-1.9954438042494418
1,5.23,300.0,-47.04771575503053,-2.002608325220182
1,5.24,300.0,-47.023900082095665,-2.0097849812464412
1,5.25,300.0,-47.00007376576999,-2.016973775047819
1,5.26,300.0,-46.976236720892224,-2.024174709394144
1,5.2700000000000005,300.0,-46.952388862157626,-2.0313877871055466
1,5.28,300.0,-46.92853010411675,-2.038613011052529
1,5.29,300.0,-46.904660361174166,-2.0458503841560387
1,5.3,300.0,-46.88077954758721,-2.0530999093875413
1,5.3100000000000005,300.0,-46.85688757746472,-2.060361589769093
1,5.32,300.0,-46.83298436476576,-2.0676354283734146
1,5.33,300.0,-46.809069823298344,-2.074921428323968
1,5.34,300.0,-46.78514386671818,-2.0822195927950315
1,5.3500000000000005,300.0,-46.761206408527336,-2.0895299250117763
1,5.36,300.0,-46.73725736207302,-2.0968524282503416
1,5.37,300.0,-46.713296640546204,-2.1041871058379167
1,5.38,300.0,-46.68932415698041,-2.111533961152817
1,5.39,300.0,-46.66533982425036,-2.1188929976245645
1,5.4,300.0,-46.64134355507066,-2.1262642187339678
1,5.41,300.0,-46.61733526199454,-2.1336476280132013
1,5.42,300.0,-46.59331485741247,-2.141043229045891
1,5.43,300.0,-46.5692822535509,-2.1484510254671942
1,5.44,300.0,-46.54523736247089,-2.1558710209638847
1,5.45,300.0,-46.521180096066814,-2.1633032192744337
1,5.46,300.0,-46.49711036606498,-2.170747624189098
1,5.47,300.0,-46.47302808402234,-2.1782042395500048
1,5.48,300.0,-46.4489331613251,-2.1856730692512376
1,5.49,300.0,-46.4248255091874,-2.193154117238923
1,5.5,300.0,-46.400705038649946,-2.20064738751132
1,5.51,300.0,-46.376571660578634,-2.2081528841189084
1,5.5200000000000005,300.0,-46.35242528566321,-2.215670611164479
1,5.53,300.0,-46.32826582441588,-2.2232005728032203
1,5.54,300.0,-46.30409318716993,-2.2307427732428162
1,5.55,300.0,-46.27990728407837,-2.2382972167435327
1,5.5600000000000005,300.0,-46.2557080251125,-2.245863907618313
1,5.57,300.0,-46.23149532006055,-2.253442850232869
1,5.58,300.0,-46.2072690785263,-2.26103404900578
1,5.59,300.0,-46.18302920992761,-2.268637508408583
1,5.6000000000000005,300.0,-46.15877562349507,-2.2762532329658725
1,5.61,300.0,-46.134508228270555,-2.2838812272553937
1,5.62,300.0,-46.110226933105814,-2.2915214959081447
1,5.63,300.0,-46.08593164666103,-2.2991740436084718
1,5.64,300.0,-46.0616222774034,-2.306838875094169
1,5.65,300.0,-46.037298733605695,-2.314515995156581
1,5.66,300.0,-46.01296092334481,-2.322205408640698
1,5.67,300.0,-45.9886087545003,-2.3299071204452657
1,5.68,300.0,-45.96424213475294,-2.337621135522882
1,5.69,300.0,-45.93986097158328,-2.345347458880104
1,5.7,300.0,-45.915465172270125,-2.353086095577548
1,5.71,300.0,-45.891054643889106,-2.36083705073
1,5.72,300.0,-45.86662929331117,-2.3686003295065183
1,5.73,300.0,-45.84218902720111,-2.3763759371305433
1,5.74,300.0,-45.81773375201605,-2.3841638788800004
1,5.75,300.0,-45.793263374003985,-2.391964160087414
1,5.76,300.0,-45.76877779920221,-2.399776786140015
1,5.7700000000000005,300.0,-45.74427693343587,-2.407601762479851
1,5.78,300.0,-45.7197606823164,-2.4154390946038955
1,5.79,300.0,-45.695228951240004,-2.423288788064165
1,5.8,300.0,-45.670681645386146,-2.4311508484678286
1,5.8100000000000005,300.0,-45.646118669715975,-2.439025281477323
1,5.82,300.0,-45.62153992897081,-2.446912092810465
1,5.83,300.0,-45.59694532767056,-2.4548112882405713
1,5.84,300.0,-45.57233477011218,-2.462722873596573
1,5.8500000000000005,300.0,-45.54770816036809,-2.470646854763134
1,5.86,300.0,-45.52306540228462,-2.4785832376807653
1,5.87,300.0,-45.498406399480416,-2.4865320283459513
1,5.88,300.0,-45.47373105534484,-2.4944932328112657
1,5.89,300.0,-45.449039273036405,-2.502466857185493
1,5.9,300.0,-45.42433095548114,-2.5104529076337516
1,5.91,300.0,-45.39960600537099,-2.5184513903776153
1,5.92,300.0,-45.37486432516222,-2.5264623116952403
1,5.93,300.0,-45.350105817073754,-2.534485677921487
1,5.94,300.0,-45.325330383085564,-2.5425214954480477
1,5.95,300.0,-45.30053792493703,-2.5505697707235715
1,5.96,300.0,-45.2757283441253,-2.5586305102537947
1,5.97,300.0,-45.25090154190359,-2.5667037206016676
1,5.98,300.0,-45.226057419279584,-2.574789408387485
1,5.99,300.0,-45.201195877013724,-2.5828875802890154
1,6.0,300.0,-45.17631681561754,-2.5909982430416347
1,6.01,300.0,-45.15142013535196,-2.599121403438457
1,6.0200000000000005,300.0,-45.12650573622564,-2.6072570683304708
1,6.03,300.0,-45.10157351799321,-2.615405244626668
1,6.04,300.0,-45.07662338015362,-2.6235659392941852
1,6.05,300.0,-45.051655221948394,-2.6317391593584385
1,6.0600000000000005,300.0,-45.02666894235989,-2.6399249119032597
1,6.07,300.0,-45.00166444010961,-2.648123204071034
1,6.08,300.0,-44.97664161365639,-2.656334043062842
1,6.09,300.0,-44.951600361194714,-2.6645574361385997
1,6.1000000000000005,300.0,-44.92654058065291,-2.6727933906171994
1,6.11,300.0,-44.901462169691406,-2.6810419138766504
1,6.12,300.0,-44.876365025700935,-2.689303013354226
1,6.13,300.0,-44.851249045800756,-2.6975766965466055
1,6.140000000000001,300.0,-44.82611412683686,-2.7058629710100215
1,6.15,300.0,-44.800960165380175,-2.7141618443604036
1,6.16,300.0,-44.775787057724735,-2.7224733242735306
1,6.17,300.0,-44.75059469988586,-2.730797418485175
1,6.18,300.0,-44.725382987598344,-2.7391341347912546
1,6.19,300.0,-44.7001518163146,-2.747483481047985
1,6.2,300.0,-44.67490108120282,-2.755845465172026
1,6.21,300.0,-44.649630677145105,-2.764220095140641
1,6.22,300.0,-44.6243404987356,-2.7726073789918475
1,6.23,300.0,-44.599030440278625,-2.7810073248245732
1,6.24,300.0,-44.57370039578679,-2.78941994079881
1,6.25,300.0,-44.54835025897908,-2.7978452351357745
1,6.26,300.0,-44.522979923278974,-2.8062832161180653
1,6.2700000000000005,300.0,-44.49758928181252,-2.814733892089822
1,6.28,300.0,-44.4721782274064,-2.8231972714568836
1,6.29,300.0,-44.446746652586015,-2.8316733626869546
1,6.3,300.0,-44.42129444957351,-2.840162174309765
1,6.3100000000000005,300.0,-44.39582151028584,-2.848663714917236
1,6.32,300.0,-44.370327726332825,-2.85717799316364
1,6.33,300.0,-44.34481298901513,-2.8657050177657735
1,6.34,300.0,-44.319277189322314,-2.8742447975031213
1,6.3500000000000005,300.0,-44.29372021793081,-2.8827973412180254
1,6.36,300.0,-44.26814196520195,-2.8913626578158516
1,6.37,300.0,-44.242542321179904,-2.899940756265165
1,6.38,300.0,-44.2169211755897,-2.9085316455978996
1,6.390000000000001,300.0,-44.19127841783514,-2.917135334909532
1,6.4,300.0,-44.16561393699681,-2.925751833359253
1,6.41,300.0,-44.13992762182996,-2.9343811501701476
1,6.42,300.0,-44.11421936076247,-2.943023294629368
1,6.43,300.0,-44.08848904189274,-2.9516782760883133
1,6.44,300.0,-44.06273655298764,-2.960346103962808
1,6.45,300.0,-44.036961781480365,-2.96902678773328
1,6.46,300.0,-44.01116461446835,-2.977720336944946
1,6.47,300.0,-43.98534493871112,-2.986426761207992
1,6.48,300.0,-43.95950264062817,-2.9951460701977584
1,6.49,300.0,-43.933637606296806,-3.0038782736549208
1,6.5,300.0,-43.90774972144998,-3.0126233813856826
1,6.51,300.0,-43.88183887147413,-3.0213814032619584
1,6.5200000000000005,300.0,-43.85590494140699,-3.0301523492215647
1,6.53,300.0,-43.8299478159354,-3.0389362292684075
1,6.54,300.0,-43.80396737939307,-3.047733053472677
1,6.55,300.0,-43.77796351575841,-3.0565428319710386
1,6.5600000000000005,300.0,-43.75193610865223,-3.065365574966827
1,6.57,300.0,-43.72588504133557,-3.074201292730239
1,6.58,300.0,-43.699810196707396,-3.083049995598535
1,6.59,300.0,-43.673711457302325,-3.091911693976233
1,6.6000000000000005,300.0,-43.64758870528837,-3.1007863983353086
1,6.61,300.0,-43.62144182246463,-3.1096741192153936
1,6.62,300.0,-43.59527069025899,-3.1185748672239826
1,6.63,300.0,-43.569075189725794,-3.127488653036631
1,6.640000000000001,300.0,-43.5428552015435,-3.136415487397163
1,6.65,300.0,-43.51661060601237,-3.1453553811178727
1,6.66,300.0,-43.49034128305207,-3.1543083450797367
1,6.67,300.0,-43.46404711219931,-3.163274390232619
1,6.68,300.0,-43.43772797260547,-3.1722535275954824
1,6.69,300.0,-43.41138374303419,-3.181245768256599
1,6.7,300.0,-43.385014301858966,-3.1902511233737605
1,6.71,300.0,-43.35861952706069,-3.1992696041744972
1,6.72,300.0,-43.332199296225255,-3.2083012219562894
1,6.73,300.0,-43.30575348654107,-3.217345988086786
1,6.74,300.0,-43.2792819747966,-3.2264039140040195
1,6.75,300.0,-43.25278463737789,-3.2354750112166304
1,6.76,300.0,-43.22626135026605,-3.2445592913040846
1,6.7700000000000005,300.0,-43.199711989034746,-3.2536567659168982
1,6.78,300.0,-43.1731364288477,-3.2627674467768575
1,6.79,300.0,-43.14653454445611,-3.271891345677249
1,6.8,300.0,-43.119906210196135,-3.281028474483084
1,6.8100000000000005,300.0,-43.09325129998628,-3.290178845131327
1,6.82,300.0,-43.06656968732486,-3.2993424696311244
1,6.83,300.0,-43.039861245287355,-3.3085193600640377
1,6.84,300.0,-43.01312584652382,-3.317709528584275
1,6.8500000000000005,300.0,-42.986363363256245,-3.326912987418926
1,6.86,300.0,-42.959573667275926,-3.3361297488681947
1,6.87,300.0,-42.93275662994077,-3.3453598253056427
1,6.88,300.0,-42.905912122172644,-3.3546032291784225
1,6.890000000000001,300.0,-42.87904001445468,-3.3638599730075205
1,6.9,300.0,-42.852140176828556,-3.3731300693879964
1,6.91,300.0,-42.825212478891764,-3.3824135309892305
1,6.92,300.0,-42.7982567897949,-3.3917103705551654
1,6.93,300.0,-42.77127297823887,-3.401020600904554
1,6.94,300.0,-42.744260912472136,-3.410344234931208
1,6.95,300.0,-42.717220460287926,-3.4196812856042453
1,6.96,300.0,-42.69015148902142,-3.4290317659683445
1,6.97,300.0,-42.66305386554692,-3.438395689143996
1,6.98,300.0,-42.635927456275034,-3.447773068327758
1,6.99,300.0,-42.60877212714979,-3.4571639167925095
1,7.0,300.0,-42.58158774364577,-3.4665682478877122
1,7.01,300.0,-42.55437417076522,-3.475986075039668
1,7.0200000000000005,300.0,-42.52713127303514,-3.4854174117517815
1,7.03,300.0,-42.49985891450436,-3.4948622716048185
1,7.04,300.0,-42.472556958740576,-3.5043206682571766
1,7.05,300.0,-42.445225268827414,-3.513792615445148
1,7.0600000000000005,300.0,-42.41786370736143,-3.5232781269831897
1,7.07,300.0,-42.39047213644911,-3.532777216764187
1,7.08,300.0,-42.36305041770387,-3.5422898987597335
1,7.09,300.0,-42.33559841224298,-3.5518161870203993
1,7.1000000000000005,300.0,-42.308115980684555,-3.561356095676007
1,7.11,300.0,-42.280602983144455,-3.5709096389359054
1,7.12,300.0,-42.2530592792332,-3.5804768310892534
1,7.13,300.0,-42.225484728052855,-3.590057686505296
1,7.140000000000001,300.0,-42.19787918819389,-3.5996522196336485
1,7.15,300.0,-42.17024251773205,-3.6092604450045767
1,7.16,300.0,-42.14257457422517,-3.618882377229287
1,7.17,300.0,-42.11487521470999,-3.628518031000212
1,7.18,300.0,-42.087144295698934,-3.6381674210912984
1,7.19,300.0,-42.059381673176894,-3.6478305623583003
1,7.2,300.0,-42.03158720259798,-3.6575074697390684
1,7.21,300.0,-42.00376073888225,-3.6671981582538495
1,7.22,300.0,-41.9759021364124,-3.676902643005581
1,7.23,300.0,-41.948011249030465,-3.6866209391801887
1,7.24,300.0,-41.920087930034505,-3.696353062046887
1,7.25,300.0,-41.892132032175226,-3.7060990269584835
1,7.26,300.0,-41.864143407652605,-3.715858849351682
1,7.2700000000000005,300.0,-41.83612190811251,-3.7256325447473895
1,7.28,300.0,-41.80806738464328,-3.7354201287510205
1,7.29,300.0,-41.77997968777227,-3.7452216170528136
1,7.3,300.0,-41.75185866746241,-3.755037025428139
1,7.3100000000000005,300.0,-41.7237041731087,-3.764866369737814
1,7.32,300.0,-41.69551605353474,-3.7747096659284187
1,7.33,300.0,-41.66729415698915,-3.784566930032615
1,7.34,300.0,-41.639038331142075,-3.7944381781694654
1,7.3500000000000005,300.0,-41.61074842308156,-3.8043234265447583
1,7.36,300.0,-41.582424279310004,-3.8142226914513264
1,7.37,300.0,-41.554065745740495,-3.82413598926938
1,7.38,300.0,-41.5256726676932,-3.83406333646683
1,7.390000000000001,300.0,-41.497244889891675,-3.844004749599622
1,7.4,300.0,-41.46878225645921,-3.8539602453120647
1,7.41,300.0,-41.44028461091506,-3.8639298403371702
1,7.42,300.0,-41.411751796170755,-3.8739135514969867
1,7.43,300.0,-41.38318365452633,-3.8839113957029383
1,7.44,300.0,-41.3545800276665,-3.8939233899561683
1,7.45,300.0,-41.32594075665692,-3.9039495513478775
1,7.46,300.0,-41.297265681940274,-3.9139898970596763
1,7.47,300.0,-41.26855464333245,-3.924044444363928
1,7.48,300.0,-41.239807480018655,-3.9341132106241012
1,7.49,300.0,-41.2110240305495,-3.944196213295118
1,7.5,300.0,-41.18220413283705,-3.954293469923713
1,7.51,300.0,-41.15334762415087,-3.9644049981487894
1,7.5200000000000005,300.0,-41.12445434111402,-3.9745308157017765
1,7.53,300.0,-41.09552411969907,-3.984670940406988
1,7.54,300.0,-41.06655679522404,-3.994825390181994
1,7.55,300.0,-41.0375522023483,-4.004994183037978
1,7.5600000000000005,300.0,-41.00851017506853,-4.015177337080112
1,7.57,300.0,-40.979430546714546,-4.02537487050792
1,7.58,300.0,-40.950313149945174,-4.03558680161566
1,7.59,300.0,-40.921157816744056,-4.045813148792692
1,7.6000000000000005,300.0,-40.89196437841546,-4.056053930523858
1,7.61,300.0,-40.86273266558003,-4.066309165389863
1,7.62,300.0,-40.833462508170534,-4.076578872067658
1,7.63,300.0,-40.80415373542755,-4.086863069330822
1,7.640000000000001,300.0,-40.77480617589515,-4.097161776049955
1,7.65,300.0,-40.74541965741658,-4.107475011193061
1,7.66,300.0,-40.715994007129844,-4.1178027938259465
1,7.67,300.0,-40.686529051463296,-4.128145143112615
1,7.68,300.0,-40.65702461613123,-4.13850207831566
1,7.69,300.0,-40.62748052612937,-4.14887361879667
1,7.7,300.0,-40.597896605730405,-4.159259784016628
1,7.71,300.0,-40.56827267847943,-4.169660593536319
1,7.72,300.0,-40.538608567189414,-4.180076067016738
1,7.73,300.0,-40.50890409393657,-4.190506224219498
1,7.74,300.0,-40.479159080055766,-4.200951085007245
1,7.75,300.0,-40.44937334613584,-4.211410669344074
1,7.76,300.0,-40.41954671201495,-4.221884997295949
1,7.7700000000000005,300.0,-40.38967899677579,-4.23237408903112
1,7.78,300.0,-40.35977001874092,-4.242877964820549
1,7.79,300.0,-40.329819595467896,-4.253396645038338
1,7.8,300.0,-40.29982754374453,-4.2639301501621585
1,7.8100000000000005,300.0,-40.26979367958397,-4.274478500773681
1,7.82,300.0,-40.23971781821987,-4.285041717559012
1,7.83,300.0,-40.20959977410144,-4.295619821309131
1,7.84,300.0,-40.179439360888495,-4.306212832920332
1,7.8500000000000005,300.0,-40.149236391446465,-4.316820773394667
1,7.86,300.0,-40.118990677841396,-4.32744366384039
1,7.87,300.0,-40.08870203133486,-4.338081525472409
1,7.88,300.0,-40.058370262378894,-4.348734379612738
1,7.890000000000001,300.0,-40.02799518061083,-4.359402247690951
1,7.9,300.0,-39.997576594848184,-4.370085151244637
1,7.91,300.0,-39.96711431308341,-4.380783111919868
1,7.92,300.0,-39.936608142478676,-4.391496151471659
1,7.930000000000001,300.0,-39.9060578893606,-4.402224291764434
1,7.94,300.0,-39.87546335921495,-4.4129675547724965
1,7.95,300.0,-39.84482435668124,-4.423725962580504
1,7.96,300.0,-39.8141406855474,-4.434499537383945
1,7.97,300.0,-39.78341214874434,-4.445288301489615
1,7.98,300.0,-39.752638548340464,-4.456092277316102
1,7.99,300.0,-39.7218196855362,-4.466911487394267
1,8.0,300.0,-39.69095536065841,-4.477745954367741
1,8.01,300.0,-39.660045373154865,-4.48859570099341
1,8.02,300.0,-39.629089521588604,-4.499460750141913
1,8.03,300.0,-39.598087603632244,-4.510341124798139
1,8.040000000000001,300.0,-39.56703941606232,-4.521236848061733
1,8.05,300.0,-39.53594475475354,-4.532147943147589
1,8.06,300.0,-39.50480341467295,-4.543074433386373
1,8.07,300.0,-39.47361518987419,-4.554016342225027
1,8.08,300.0,-39.44237987349155,-4.564973693227283
1,8.09,300.0,-39.41109725773411,-4.575946510074185
1,8.1,300.0,-39.37976713387978,-4.586934816564606
1,8.11,300.0,-39.34838929226929,-4.597938636615779
1,8.120000000000001,300.0,-39.31696352230015,-4.608957994263821
1,8.13,300.0,-39.285489612420605,-4.619992913664262
1,8.14,300.0,-39.25396735012346,-4.631043419092592
1,8.15,300.0,-39.222396521939935,-4.642109534944787
1,8.16,300.0,-39.190776913433446,-4.653191285737861
1,8.17,300.0,-39.15910830919334,-4.664288696110406
1,8.18,300.0,-39.1273904928286,-4.675401790823146
1,8.19,300.0,-39.09562324696147,-4.686530594759489
1,8.2,300.0,-39.06380635322108,-4.697675132926082
1,8.21,300.0,-39.031939592236974,-4.708835430453377
1,8.22,300.0,-39.00002274363265,-4.720011512596184
1,8.23,300.0,-38.96805558601897,-4.731203404734255
1,8.24,300.0,-38.93603789698762,-4.742411132372847
1,8.25,300.0,-38.90396945310444,-4.753634721143296
1,8.26,300.0,-38.87185002990274,-4.764874196803603
1,8.27,300.0,-38.839679401876566,-4.776129585239011
1,8.28,300.0,-38.80745734247393,-4.787400912462597
1,8.290000000000001,300.0,-38.775183624089934,-4.798688204615863
1,8.3,300.0,-38.74285801805992,-4.809991487969324
1,8.31,300.0,-38.71048029465251,-4.8213107889231175
1,8.32,300.0,-38.67805022306261,-4.832646134007603
1,8.33,300.0,-38.645567571404385,-4.843997549883965
